,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,الواردات حسب الأصناف والدول,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
0,,,,,,,Imports by Commodities and Countries,,,,,,,,,
1,,,,,,,,,,,,,,,,
2,,,,,,الوزن طن,القيمة مليون ريال,,عام,,2020,Year,,Value  (Million S R),Weight Tons,
3,,,,,,,,,,,الصادرات,,إعادة الصادرات,,المجموع,
4,,,,,,,,,,,Exports,,ReExports,,Total,
5,,الفصل,,,رقم البند,,,,,,الوزن,القيمة,الوزن,القيمة,الوزن,القيمة
6,,,وصف الفصل,Chapter Description,Item No.,الأصناف,Commodities,,,* سلع ذات وحدات عددية,Weight,Value,Weight,Value,Weight,Value
9253,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,1.53,0.05386,12.63,0.346412,14.16,0.400272
9254,,,,,62113990,غيرها من ألبسة وبدل للرجال والصبية من مواد نسيجية أخر,OTHER GARMENTS AND SUITS FOR MENS OF OTHER TEXTILE MATERIALS,,,,0.095,0.035408,2769.059,8.483058,2769.1540000000005,8.518466
9255,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,506.39,0.775627,506.39,0.775627
9256,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,0,0,68.87,0.20806,68.87,0.20806
9257,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,2152.951,5.42541,2152.951,5.42541
9258,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.095,0.035408,40.848,2.073961,40.943,2.109369
9259,,,,,62114200,ألبسة رياضية للنساء أو البنات من قطن,FEMALE SPORTSWEAR OF COTTON,,,,0,0,16.959,0.503967,16.959,0.503967
9260,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,3.83,0.069915,3.83,0.069915
9261,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,0.002,0.000127,0.002,0.000127
9262,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,0.09,0.010524,0.09,0.010524
9263,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,13.037,0.423401,13.037,0.423401
9264,,,,,62114300,ألبسة رياضية للنساء أو البنات من ألياف تركيبية أو اصطناعية,FEMALE SPORTSWEAR OF MAN-MADE FIBERS,,,,22.967,0.051153,2206.29,3.1705759999999996,2229.257,3.221729
9265,,,,,,,,دول استراليا وجزر الباسفيك,AUSTRALIA AND OCEANIA,,0,0,2,0.00145,2,0.00145
9266,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,660.5,0.70169,660.5,0.70169
9267,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,11.769,0.02647,11.769,0.02647
9268,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,0,0,164.543,0.570605,164.543,0.570605
9269,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,9,0.02199,30,0.031035,39,0.053025
9270,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,13,0.021,1215.788,1.567118,1228.788,1.588118
9271,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,0.5,0.00414,33.492,0.092802,33.992,0.096942
9272,,,,,,,,دول اوروبا عدا دول الاتحاد الأوروبي,EUROPE NOT EUROPEAN UNION,,0,0,1.5,0.00133,1.5,0.00133
9273,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.467,0.004023,86.698,0.178076,87.16499999999999,0.182099
9274,,,,,62114900,ألبسة رياضية للنساء أو البنات من مواد نسيجية أخر,FEMALE SPORTSWEAR OF OTHER TEXTILES,,,,0,0,42.577000000000005,2.171671,42.577000000000005,2.171671
9275,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,0.63,0.023047,0.63,0.023047
9276,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,41.947,2.148624,41.947,2.148624
9277,,,,,62121000,حمائل ثدى,BRASSIERES,,,,0,0,26.945,0.87472,26.945,0.87472
9278,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,1.9,0.048076,1.9,0.048076
9279,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,25.045,0.826644,25.045,0.826644
9280,,,,,62129000,غيرها من البسه داخليه,OTHER UNDERGARMENTS,,,,0,0,2.714,0.14776099999999998,2.714,0.14776099999999998
9281,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,0.002,0.005925,0.002,0.005925
9282,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,0.2,0.00225,0.2,0.00225
9283,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,2.512,0.139586,2.512,0.139586
9284,,,,,62132000,مناديل جيب من قطن,COTTON HANDERCHIEFS,,,,0,0,0.5630000000000001,0.00186,0.5630000000000001,0.00186
9285,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,0.003,4e-06,0.003,4e-06
9286,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.56,0.001856,0.56,0.001856
9287,,,,,62139000,مناديل جيب من مواد نسجيه اخر,HANDERCHIEFS OF OTHER TEXTILES,,,,0,0,0.05,0.000121,0.05,0.000121
9288,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.05,0.000121,0.05,0.000121
9289,,,,,62141000,شالات ، ولفافات عنق ومايماثلها ، من حرير,"SILK SHAWLS, SCARVES AND THE LIKE",,,,0.001,0.002455,0.599,0.496967,0.6,0.499422
9290,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,0.35,0.459812,0.35,0.459812
9291,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.001,0.002455,0.249,0.037155,0.25,0.03961
9292,,,,,62142010,شالات من صوف او وبر ناعم,SHAWLS OF WOOL,,,,0,0,3.133,0.156599,3.133,0.156599
9293,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,0.29,0.002252,0.29,0.002252
9294,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,0,0,0.45,0.028028,0.45,0.028028
9295,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,0.52,0.02331,0.52,0.02331
9296,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,1.873,0.103009,1.873,0.103009
9297,,,,,62142090,غيرها من مناديل راس،وبراقع ،...الخ ، من صوف او وبر ناعم,"OTHER MUFFLERS, VEILS, ETC., OF WOOL",,,,3.155,1.290661,75.976,1.2851810000000001,79.131,2.575842
9298,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,24.193,0.197429,24.193,0.197429
9299,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,0,0,51.783,1.087752,51.783,1.087752
9300,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,3.155,1.290661,0,0,3.155,1.290661
9301,,,,,62143010,شالات من الياف تركيبيه,SHAWLS OF SYNTHETIC FIBERS,,,,0,0,6.958,0.058124999999999996,6.958,0.058124999999999996
9302,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,1.185,0.008048,1.185,0.008048
9303,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,0.043,0.014319,0.043,0.014319
9304,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,0.24,0.010458,0.24,0.010458
9305,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,5.49,0.0253,5.49,0.0253
9306,,,,,62143020,لفافات عنق من الياف تركيبيه,SCARVES OF SYNTHETIC FIBERS,,,,0,0,0.04,0.005547,0.04,0.005547
9307,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,0.04,0.005547,0.04,0.005547
9308,,,,,62143030,مناديل راس، من الياف تركيبيه,MUFFLERS OF SYNTHETIC FIBERS,,,,0.275,0.0021999999999999997,2.879,0.062688,3.154,0.064888
9309,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,2,0.0562,2,0.0562
9310,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0.185,0.001,0.399,0.000818,0.5840000000000001,0.0018180000000000002
9311,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.09,0.0012,0.48,0.00567,0.57,0.006869999999999999
9312,,,,,62143090,غيرها من لثم ( طرح )ـ  ومايماثلها من الياف تركيبيه,OTHER MANTILLAS AND THE LIKE OF SYNTHETIC FIBERS,,,,0.419,0.2952,0.14400000000000002,0.074558,0.563,0.36975800000000003
9313,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,0.082,0.067984,0.082,0.067984
9314,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.419,0.2952,0.062,0.006574,0.481,0.30177400000000004
9315,,,,,62144010,شالات من الياف اصطناعيه,SHAWLS OF ARTIFICIAL FIBERS,,,,0,0,10.136000000000001,0.15957200000000002,10.136000000000001,0.15957200000000002
9316,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,6.69,0.151239,6.69,0.151239
9317,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,3.446,0.008333,3.446,0.008333
9318,,,,,62144030,مناديل راس، من الياف اصطناعيه,MUFFLERS OF ARTIFICIAL FIBERS,,,,0,0,26.642999999999997,0.14399099999999998,26.642999999999997,0.14399099999999998
9319,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,0.205,0.000769,0.205,0.000769
9320,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,26.438,0.143222,26.438,0.143222
9321,,,,,62149011,شالات من قطن,SHAWLS OF COTTON,,,,2.323,0.769679,5.158,0.016746,7.481,0.786425
9322,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,2.323,0.769679,5.158,0.016746,7.481,0.786425
9323,,,,,62149013,مناديل راس، من قطن,MUFFLERS OF COTTON,,,,0,0,4.545999999999999,0.240827,4.545999999999999,0.240827
9324,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,1.46,0.080643,1.46,0.080643
9325,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,3.086,0.160184,3.086,0.160184
9326,,,,,62149019,غيرها من لثم (طرح )ـ  ومايماثلها من قطن,OTHER COTTON MANTILLAS AND THE LIKE,,,,0,0,8.517,0.087735,8.517,0.087735
9327,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,8.517,0.087735,8.517,0.087735
9328,,,,,62149090,شالات ، ولفافات عنق ومايماثلها من مواد نسجيه اخر,"SHAWLS, SCARVES AND THE LIKE OF OTHER TEXTILES",,,,0,0,17.325,0.150429,17.325,0.150429
9329,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,8,0.0606,8,0.0606
9330,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,9.325,0.089829,9.325,0.089829
9331,,,,,62151000,اربطه عنق ، ووردات عنق ( بابيونات )ـ  ، ...الخ ، من حرير,"SILK TIES, BOW-TIES, ETC.",,,,0,0,2.401,0.011825,2.401,0.011825
9332,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,0.2,0.000936,0.2,0.000936
9333,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,0,0,1.2,0.001845,1.2,0.001845
9334,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,0.748,0.005063,0.748,0.005063
9335,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.253,0.003981,0.253,0.003981
9336,,,,,62152000,اربطه عنق، ووردات عنق ،.الخ،من الياف تركيبيه اواصطناعيه,"TIES, BOW-TIES, ETC. OF MAN-MADE FIBERS",,,,0,0,0.854,0.070619,0.854,0.070619
9337,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,0.001,0.001188,0.001,0.001188
9338,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.853,0.069431,0.853,0.069431
9339,,,,,62159000,اربطه عنق، ووردات عنق(بابيونات)ـ ،..الخ،من مواد نسجيه اخر,"TIES, BOW-TIES, ETC., OF OTHER TEXTILE MATERIALS",,,,0,0,1,0.004443,1,0.004443
9340,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,1,0.004443,1,0.004443
9341,,,,,62160000,اقفزه بانواعها ، غير مصنره,"GLOVES, MITTENS AND MITTS, NOT KNITTED",,,,0,0,2.0180000000000002,0.06971200000000001,2.0180000000000002,0.06971200000000001
9342,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,0.2,0.000879,0.2,0.000879
9343,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,0.008,0.000293,0.008,0.000293
9344,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,1.81,0.06854,1.81,0.06854
9345,,,,,62171010,توابع جوارب ، غير مصنره,"STOCKINGS ACCESSORIES, NOT KNITTED",,,,0,0,42.812,0.74051,42.812,0.74051
9346,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,0.84,0.005312,0.84,0.005312
9347,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,15.248,0.248248,15.248,0.248248
9348,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,0,0,0.007,0.0003,0.007,0.0003
9349,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,26.717,0.48665,26.717,0.48665
9350,,,,,62171020,احذيه بدون نعال عدا احذيه الاطفال الرضع,FOOTWEAR WITHOUT SOLES,,,,0,0,24.286999999999995,0.107925,24.286999999999995,0.107925
9351,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,0.15,0.001,0.15,0.001
9352,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,22.49,0.077195,22.49,0.077195
9353,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,1.647,0.02973,1.647,0.02973
9354,,,,,62171031,احزمه بها احجار كريمه,BELTS WITH PRECIOUS STONES,,,,0,0,0.608,0.028423,0.608,0.028423
9355,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,0.017,0.002866,0.017,0.002866
9356,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,0.43,0.0202,0.43,0.0202
9357,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.161,0.005357,0.161,0.005357
9358,,,,,62171039,غيرها من احزمه,OTHER BELTS,,,,0,0,0.024,0.000391,0.024,0.000391
9359,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.024,0.000391,0.024,0.000391
9360,,,,,62171090,غيرها من توابع البسه,OTHER CLOTHING ACCESSORIES,,,,0,0,0.655,0.05597,0.655,0.05597
9361,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,0.04,0.02965,0.04,0.02965
9362,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.615,0.02632,0.615,0.02632
9363,,,,,62179010,الابطيات,DRESS SHIELDS,,,,0,0,0.002,0.00048,0.002,0.00048
9364,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.002,0.00048,0.002,0.00048
9365,,,,,62179090,غيرها من اجزاء البسه,OTHER CLOTHING PARTS,,,,0,0,0.02,0.001767,0.02,0.001767
9366,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.02,0.001767,0.02,0.001767
9367,,63,أصناف أخر جاهزة من مواد نسجية؛ أطقم، ألبسة مستعملة، خرق,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING,,,,,,,10605.362,86.86684500000005,39074.364,94.377775,49679.72599999998,181.2446199999999
9368,,,,,63012000,بطانيات (غيركهربائه )ـ  واحرمه من صوف او وبر ناعم,"BLANKETS, WOOL",,,,17.334,0.08,8.195,0.005828,25.529,0.085828
9369,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,4,0.001,4,0.001
9370,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,17.334,0.08,0,0,17.334,0.08
9371,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,0,0,4,0.003,4,0.003
9372,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.195,0.001828,0.195,0.001828
9373,,,,,63013000,بطانيات واحرمه من قطن,"BLANKETS, COTTON",,,,0.24,0.000116,16.544999999999998,0.11597,16.785,0.11608600000000001
9374,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,1.5,0.0031,1.5,0.0031
9375,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,0.24,0.000116,0.104,4.8e-05,0.344,0.000164
9376,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,9,0.01102,9,0.01102
9377,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,5.941,0.101802,5.941,0.101802
9378,,,,,63014000,بطانيات واحرمه، من الياف تركيبيه,"BLANKETS, OF SYNTHETIC FIBERS",,,,1.83,0.06,0.516,0.0036450000000000002,2.346,0.06364500000000001
9379,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,1.83,0.06,0.19,0.002285,2.02,0.062285
9380,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.326,0.00136,0.326,0.00136
9381,,,,,63019000,غيرها من بطانيات واحرمه,OTHER BLANKETS AND TRAVELING RUGS,,,,726.7160000000001,11.854163,6589.154,8.267392,7315.869999999999,20.121555
9382,,,,,,,,دول استراليا وجزر الباسفيك,AUSTRALIA AND OCEANIA,,0,0,0.5,0.0005,0.5,0.0005
9383,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,1.2,0.032638,3581.81,3.309962,3583.0099999999998,3.3426
9384,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,2577.335,1.932625,2577.335,1.932625
9385,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,0,0,18.165,0.042183,18.165,0.042183
9386,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,2,0.02,5.277,0.006593,7.277,0.026593
9387,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,721.696,11.760538,370.786,2.716096,1092.482,14.476634
9388,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,1.82,0.040987,35.281,0.259433,37.101,0.30042
9389,,,,,63021000,بياضات اسره ، مصنره,"BED LINEN, KNITTED OR CROCHETED",,,,0.036,0.002556,58.995,0.4961,59.031,0.498656
9390,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,0,0,1,0.00054,1,0.00054
9391,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,56.995,0.495235,56.995,0.495235
9392,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.036,0.002556,1,0.000325,1.036,0.002881
9393,,,,,63022100,بياضات اسره من قطن ، مطبوعه,"COTTON BED LINEN, PRINTED",,,,0,0,9.926,0.101389,9.926,0.101389
9394,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,7.04,0.041319,7.04,0.041319
9395,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,2.886,0.06007,2.886,0.06007
9396,,,,,63022200,بياضات اسره من الياف تركيبيه او اصطناعيه ، مطبوعه,"BED LINEN OF MAN-MADE FIBERS, PRINTED",,,,5,0.00215,0.75,0.001313,5.75,0.003463
9397,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,5,0.00215,0,0,5,0.00215
9398,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.75,0.001313,0.75,0.001313
9399,,,,,63022900,بياضات اسره من مواد نسجيه اخر، مطبوعه,"BED LINEN OF OTHER TEXTILES, PRINTED",,,,9,0.0147,8.737,0.08384,17.737000000000002,0.09854
9400,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,8.737,0.08384,8.737,0.08384
9401,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,9,0.0147,0,0,9,0.0147
9402,,,,,63023100,غيرها من بياضات اسره من قطن,OTHER BED LINEN OF COTTON,,,,0.01,0.000135,1.8760000000000001,0.032347,1.8860000000000001,0.032482000000000004
9403,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,0.03,0.0005,0.03,0.0005
9404,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.01,0.000135,1.846,0.031847,1.856,0.031982000000000003
9405,,,,,63023200,غيرها من بياضات اسره من الياف تركيبيه او اصطناعيه,OTHER BED LINEN OF MAN-MADE FIBERS,,,,0,0,3.042,0.299572,3.042,0.299572
9406,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,3.042,0.299572,3.042,0.299572
9407,,,,,63023900,غيرها من بياضات اسره من مواد نسجيه اخر,OTHER BED LINEN OF OTHER TEXTILE MATERIALS,,,,0,0,6.749,0.07322599999999999,6.749,0.07322599999999999
9408,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,2.67,0.067575,2.67,0.067575
9409,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,3.994,0.002813,3.994,0.002813
9410,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.085,0.002838,0.085,0.002838
9411,,,,,63024000,بياضات مائده ، مصنره,"TABLE LINEN, KNITTED OR CROCHETED",,,,0,0,0.6739999999999999,0.023545999999999997,0.6739999999999999,0.023545999999999997
9412,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,0.585,0.012567,0.585,0.012567
9413,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.089,0.010979,0.089,0.010979
9414,,,,,63025100,بياضات مائده اخر من قطن,TABLE LINEN OF COTTON,,,,4.81,0.14726,1.507,0.011313,6.317,0.158573
9415,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,4.795,0.147,0,0,4.795,0.147
9416,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.015,0.00026,1.507,0.011313,1.5219999999999998,0.011573
9417,,,,,63025300,بياضات اخر للمائده من الياف تركيبيه او اصطناعيه,TABLE LINEN OF MAN-MADE FIBERS,,,,1553.207,19.260054,0.018,0.000484,1553.2250000000001,19.260538
9418,,,,,,,,دول استراليا وجزر الباسفيك,AUSTRALIA AND OCEANIA,,217.815,2.704067,0,0,217.815,2.704067
9419,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,1268.314,15.78,0,0,1268.314,15.78
9420,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,6.048,0.027216,0,0,6.048,0.027216
9421,,,,,,,,دول امريكا الجنوبية,SOUTH AMERICA,,61.03,0.748771,0,0,61.03,0.748771
9422,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.018,0.000484,0.018,0.000484
9423,,,,,63025900,بياضات اخر للمائده من مواد نسجيه اخر,TABLE LINEN OF OTHER TEXTILE MATERIALS,,,,0,0,7.13,0.029588000000000003,7.13,0.029588000000000003
9424,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,2,0.0015,2,0.0015
9425,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,5,0.0045,5,0.0045
9426,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,0.13,0.023588,0.13,0.023588
9427,,,,,63026000,بياضات للتواليت او المطبخ ، من نسج مزرده ، من قطن,"TOILET LINEN AND KITCHEN LINEN, OF TERRY FABRIC, COTTON",,,,0,0,15.368,0.25505,15.368,0.25505
9428,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,1.337,0.042212,1.337,0.042212
9429,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,0,0,0.01,4.3e-05,0.01,4.3e-05
9430,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,14.021,0.212795,14.021,0.212795
9431,,,,,63029110,فوط احرام من قطن,PIGRIMAGE TOWELS,,,,4,0.004,22.399,0.19276,26.399,0.19676
9432,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,4.738,0.02114,4.738,0.02114
9433,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,0,0,6.425,0.084445,6.425,0.084445
9434,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,4,0.004,0,0,4,0.004
9435,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,0.13,0.00098,0.13,0.00098
9436,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,11.106,0.086195,11.106,0.086195
