,Quantity/Units,Weights (Tons),Value(1000 SAR),Country Name,Country Code,Description,Commodity Code,value in Millions
11278,0,1276,522,Other Countries,997,"SORTED RAGS, TWINE AND THE LIKE",63101000,0.522
11279,176049,145,1685,INDIA,131,"WATERPROOF FOOTWEAR, RUBBER/PLASTICS, WITH METAL TOE",64011000,1.685
11280,173718,212,6061,CHINA,142,"WATERPROOF FOOTWEAR, RUBBER/PLASTICS, WITH METAL TOE",64011000,6.061
11281,190533,143,3649,Other Countries,997,"WATERPROOF FOOTWEAR, RUBBER/PLASTICS, WITH METAL TOE",64011000,3.649
11282,3643902,2780,46364,CHINA,142,"WATERPROOF FOOTWEAR, RUBBER/PLASTICS, COVERING ANKLE",64019200,46.364
11283,361870,397,3263,ITALY,523,"WATERPROOF FOOTWEAR, RUBBER/PLASTICS, COVERING ANKLE",64019200,3.263
11284,907168,618,7551,TURKEY,525,"WATERPROOF FOOTWEAR, RUBBER/PLASTICS, COVERING ANKLE",64019200,7.551
11285,154720,126,1434,Other Countries,997,"WATERPROOF FOOTWEAR, RUBBER/PLASTICS, COVERING ANKLE",64019200,1.434
11286,28776,15,1568,VIETNAM,140,"OTHER WATERPROOF FOOTWEAR, RUBBER/PLASTICS, UNATTACHED",64019900,1.568
11287,814554,317,6199,CHINA,142,"OTHER WATERPROOF FOOTWEAR, RUBBER/PLASTICS, UNATTACHED",64019900,6.199
11288,46724,72,2334,ITALY,523,"OTHER WATERPROOF FOOTWEAR, RUBBER/PLASTICS, UNATTACHED",64019900,2.334
11289,270212,171,1954,TURKEY,525,"OTHER WATERPROOF FOOTWEAR, RUBBER/PLASTICS, UNATTACHED",64019900,1.954
11290,51652,30,4405,SPAIN,526,"OTHER WATERPROOF FOOTWEAR, RUBBER/PLASTICS, UNATTACHED",64019900,4.405
11291,34467,24,1212,Other Countries,997,"OTHER WATERPROOF FOOTWEAR, RUBBER/PLASTICS, UNATTACHED",64019900,1.212
11292,20905,12,1468,CAMBODIA,138,OTHER SPORTS FOOTWEAR OF RUBBER OR PLASTICS,64021900,1.468
11293,80466,59,7890,VIETNAM,140,OTHER SPORTS FOOTWEAR OF RUBBER OR PLASTICS,64021900,7.89
11294,1131733,594,40373,CHINA,142,OTHER SPORTS FOOTWEAR OF RUBBER OR PLASTICS,64021900,40.373
11295,108213,73,3857,Other Countries,997,OTHER SPORTS FOOTWEAR OF RUBBER OR PLASTICS,64021900,3.857
11296,315866,181,2474,INDIA,131,"FOOTWEAR WITH UPPERS ATTACHED BY PLUGS, RUBBER/PLASTICS",64022000,2.474
11297,7588574,2473,31693,CHINA,142,"FOOTWEAR WITH UPPERS ATTACHED BY PLUGS, RUBBER/PLASTICS",64022000,31.693
11298,174311,55,1501,Other Countries,997,"FOOTWEAR WITH UPPERS ATTACHED BY PLUGS, RUBBER/PLASTICS",64022000,1.501
11299,58911,58,1262,INDIA,131,OTHER RUBBER/PLASTICS FOOTWEAR COVERING THE ANKLE,64029100,1.262
11300,18631,13,2522,VIETNAM,140,OTHER RUBBER/PLASTICS FOOTWEAR COVERING THE ANKLE,64029100,2.522
11301,2823031,1415,46730,CHINA,142,OTHER RUBBER/PLASTICS FOOTWEAR COVERING THE ANKLE,64029100,46.73
11302,174275,126,2971,TURKEY,525,OTHER RUBBER/PLASTICS FOOTWEAR COVERING THE ANKLE,64029100,2.971
11303,147330,133,3958,Other Countries,997,OTHER RUBBER/PLASTICS FOOTWEAR COVERING THE ANKLE,64029100,3.958
11304,133496,153,1874,LEBANON,111,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,1.874
11305,708800,590,5271,PAKISTAN,129,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,5.271
11306,68142,59,1695,BANGLADESH,130,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,1.695
11307,3755244,2330,44299,INDIA,131,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,44.299
11308,46998,22,1636,MYANMAR,133,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,1.636
11309,939492,607,16019,THAILAND,134,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,16.019
11310,38922,19,1402,MALAYSIA,135,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,1.402
11311,46374,37,3751,CAMBODIA,138,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,3.751
11312,611221,368,45744,VIETNAM,140,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,45.744
11313,32415199,19442,457367,CHINA,142,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,457.367
11314,65136,47,8807,INDONESIA,152,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,8.807
11315,56627,75,2796,U.S.A,410,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,2.796
11316,387441,234,8890,BRAZIL,439,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,8.89
11317,10490,9,1381,GERMANY,517,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,1.381
11318,295110,315,9649,ITALY,523,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,9.649
11319,2727498,2195,28875,TURKEY,525,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,28.875
11320,32641,27,3111,SPAIN,526,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,3.111
11321,163514,141,5173,Other Countries,997,OTHER RUBBER/PLASTICS FOOTWEAR,64029900,5.173
11322,36004,16,4522,VIETNAM,140,"OTHER SPORTSWEAR WITH LEATHER, RUBBER OR PLASTICS SOLES",64031900,4.522
11323,79172,51,5553,CHINA,142,"OTHER SPORTSWEAR WITH LEATHER, RUBBER OR PLASTICS SOLES",64031900,5.553
11324,6949,4,1072,INDONESIA,152,"OTHER SPORTSWEAR WITH LEATHER, RUBBER OR PLASTICS SOLES",64031900,1.072
11325,233243,90,3240,Other Countries,997,"OTHER SPORTSWEAR WITH LEATHER, RUBBER OR PLASTICS SOLES",64031900,3.24
11326,27000,36,1509,SULTANATE OF OMAN,119,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,1.509
11327,17932,16,1431,BANGLADESH,130,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,1.431
11328,549550,783,12645,INDIA,131,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,12.645
11329,43556,34,1898,CAMBODIA,138,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,1.898
11330,34886,30,4115,VIETNAM,140,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,4.115
11331,1140116,1588,37671,CHINA,142,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,37.671
11332,47635,38,5717,U.S.A,410,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,5.717
11333,11814,10,1375,FRANCE,522,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,1.375
11334,350163,470,17608,ITALY,523,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,17.608
11335,30000,15,1588,SLOVENIA,547,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,1.588
11336,65529,71,3440,Other Countries,997,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000,3.44
11337,597631,330,10836,CHINA,142,"LEATHER FOOTWEAR COVERING THE ANKLE, MALE",64035110,10.836
11338,12639,7,1071,ITALY,523,"LEATHER FOOTWEAR COVERING THE ANKLE, MALE",64035110,1.071
11339,132966,99,3348,Other Countries,997,"LEATHER FOOTWEAR COVERING THE ANKLE, MALE",64035110,3.348
11340,36400,42,4095,INDIA,131,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910,4.095
11341,26457,22,2976,VIETNAM,140,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910,2.976
11342,97241,91,8474,CHINA,142,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910,8.474
11343,1717,2,1707,U.S.A,410,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910,1.707
11344,3323,3,1459,PORTUGAL,515,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910,1.459
11345,1126,1,1700,UNITED KINGDOM,521,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910,1.7
11346,3173,3,5145,FRANCE,522,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910,5.145
11347,25299,29,21453,ITALY,523,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910,21.453
11348,82690,41,5232,Other Countries,997,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910,5.232
11349,156658,83,6557,CHINA,142,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, FEMALE",64035920,6.557
11350,1152,1,1982,UNITED KINGDOM,521,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, FEMALE",64035920,1.982
11351,2063,2,3904,FRANCE,522,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, FEMALE",64035920,3.904
11352,6140,8,8513,ITALY,523,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, FEMALE",64035920,8.513
11353,22952,16,4433,Other Countries,997,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, FEMALE",64035920,4.433
11354,110826,57,2310,BANGLADESH,130,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110,2.31
11355,21927,20,1930,INDIA,131,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110,1.93
11356,28057,25,4408,VIETNAM,140,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110,4.408
11357,314069,205,9240,CHINA,142,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110,9.24
11358,29326,18,3090,INDONESIA,152,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110,3.09
11359,22083,17,5583,U.S.A,410,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110,5.583
11360,2077,2,1328,SWITZERLAND,514,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110,1.328
11361,31527,42,7665,ITALY,523,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110,7.665
11362,43783,45,5108,Other Countries,997,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110,5.108
11363,11775,10,2012,VIETNAM,140,FEMALE OTHER FOOTWEAR COVERING THE ANKLE,64039120,2.012
11364,584749,191,8458,CHINA,142,FEMALE OTHER FOOTWEAR COVERING THE ANKLE,64039120,8.458
11365,13913,9,1649,INDONESIA,152,FEMALE OTHER FOOTWEAR COVERING THE ANKLE,64039120,1.649
11366,2002,3,2801,U.S.A,410,FEMALE OTHER FOOTWEAR COVERING THE ANKLE,64039120,2.801
11367,1720,2,1088,UNITED KINGDOM,521,FEMALE OTHER FOOTWEAR COVERING THE ANKLE,64039120,1.088
11368,1372,2,1413,ITALY,523,FEMALE OTHER FOOTWEAR COVERING THE ANKLE,64039120,1.413
11369,33810,25,3839,Other Countries,997,FEMALE OTHER FOOTWEAR COVERING THE ANKLE,64039120,3.839
11370,649215,200,10369,CHINA,142,BABY OTHER FOOTWEAR COVERING THE ANKLE,64039130,10.369
11371,10517,7,1750,Other Countries,997,BABY OTHER FOOTWEAR COVERING THE ANKLE,64039130,1.75
11372,90652,91,6495,INDIA,131,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,6.495
11373,20151,16,1530,THAILAND,134,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,1.53
11374,33639,19,1892,CAMBODIA,138,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,1.892
11375,147356,121,20727,VIETNAM,140,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,20.727
11376,1086348,1254,47880,CHINA,142,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,47.88
11377,382180,134,16840,HONG KONG,145,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,16.84
11378,85132,77,11888,INDONESIA,152,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,11.888
11379,884,1,1067,U.S.A,410,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,1.067
11380,33680,26,1422,BRAZIL,439,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,1.422
11381,8929,9,1463,PORTUGAL,515,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,1.463
11382,13094,14,1538,GERMANY,517,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,1.538
11383,3284,5,1855,FRANCE,522,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,1.855
11384,52288,67,17694,ITALY,523,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,17.694
11385,40046,33,1818,TURKEY,525,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,1.818
11386,12971,9,1158,SPAIN,526,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,1.158
11387,62045,46,5893,Other Countries,997,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910,5.893
11388,60432,41,3300,INDIA,131,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,3.3
11389,45005,41,6420,VIETNAM,140,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,6.42
11390,741290,375,21260,CHINA,142,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,21.26
11391,16583,15,2705,INDONESIA,152,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,2.705
11392,798,1,1260,U.S.A,410,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,1.26
11393,18664,10,1394,BRAZIL,439,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,1.394
11394,16987,14,1871,GERMANY,517,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,1.871
11395,888,1,1268,UNITED KINGDOM,521,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,1.268
11396,380,1,1172,FRANCE,522,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,1.172
11397,14469,11,9378,ITALY,523,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,9.378
11398,6264,4,1019,SPAIN,526,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,1.019
11399,57503,37,6407,Other Countries,997,FEMALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039920,6.407
11400,113801,100,9612,INDIA,131,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,9.612
11401,61583,47,7347,MYANMAR,133,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,7.347
11402,82418,81,9394,CAMBODIA,138,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,9.394
11403,871693,636,123159,VIETNAM,140,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,123.159
11404,1756012,1202,97141,CHINA,142,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,97.141
11405,16536,11,1167,PHILIPPINES,150,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,1.167
11406,345460,264,46888,INDONESIA,152,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,46.888
11407,9610,12,7312,U.S.A,410,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,7.312
11408,1767,2,1375,GERMANY,517,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,1.375
11409,2560,3,2487,UNITED KINGDOM,521,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,2.487
11410,16833,19,12097,ITALY,523,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,12.097
11411,87251,65,7546,Other Countries,997,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100,7.546
11412,74763,83,4321,BANGLADESH,130,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,4.321
11413,197572,188,10467,INDIA,131,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,10.467
11414,41218,21,1527,MYANMAR,133,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,1.527
11415,67864,67,5953,CAMBODIA,138,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,5.953
11416,964505,785,104614,VIETNAM,140,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,104.614
11417,11543675,6171,243982,CHINA,142,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,243.982
11418,71915,58,9691,INDONESIA,152,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,9.691
11419,25824,19,3578,U.S.A,410,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,3.578
11420,5240,4,1187,PORTUGAL,515,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,1.187
11421,10237,3,1047,UNITED KINGDOM,521,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,1.047
11422,2496,3,1722,FRANCE,522,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,1.722
11423,13630,16,11424,ITALY,523,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,11.424
11424,2064265,1657,16972,TURKEY,525,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,16.972
11425,27697,16,2973,SPAIN,526,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,2.973
11426,106169,60,5194,Other Countries,997,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900,5.194
11427,22011,17,1096,INDIA,131,TEXTILE-UPPER FOOTWEAR WITH OUTER SOLES OF LEATHER,64042000,1.096
11428,14957,15,1882,VIETNAM,140,TEXTILE-UPPER FOOTWEAR WITH OUTER SOLES OF LEATHER,64042000,1.882
11429,175819,117,7129,CHINA,142,TEXTILE-UPPER FOOTWEAR WITH OUTER SOLES OF LEATHER,64042000,7.129
11430,878,1,1013,U.S.A,410,TEXTILE-UPPER FOOTWEAR WITH OUTER SOLES OF LEATHER,64042000,1.013
11431,636,1,1046,GERMANY,517,TEXTILE-UPPER FOOTWEAR WITH OUTER SOLES OF LEATHER,64042000,1.046
11432,1952,3,3615,UNITED KINGDOM,521,TEXTILE-UPPER FOOTWEAR WITH OUTER SOLES OF LEATHER,64042000,3.615
11433,2219,2,3124,FRANCE,522,TEXTILE-UPPER FOOTWEAR WITH OUTER SOLES OF LEATHER,64042000,3.124
11434,8573,8,10699,ITALY,523,TEXTILE-UPPER FOOTWEAR WITH OUTER SOLES OF LEATHER,64042000,10.699
11435,68819,167,3836,Other Countries,997,TEXTILE-UPPER FOOTWEAR WITH OUTER SOLES OF LEATHER,64042000,3.836
11436,4323016,2848,29258,PAKISTAN,129,OTHER FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS,64052000,29.258
11437,172750,152,1882,INDIA,131,OTHER FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS,64052000,1.882
11438,212289,134,1695,THAILAND,134,OTHER FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS,64052000,1.695
11439,27350,27,2381,VIETNAM,140,OTHER FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS,64052000,2.381
11440,6782731,3425,97159,CHINA,142,OTHER FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS,64052000,97.159
11441,33374,21,3011,SPAIN,526,OTHER FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS,64052000,3.011
11442,211544,143,3704,Other Countries,997,OTHER FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS,64052000,3.704
11443,43933,44,1841,INDIA,131,OTHER FOOTWEAR,64059000,1.841
11444,21013,11,1113,SINGAPORE,136,OTHER FOOTWEAR,64059000,1.113
11445,37606,23,3756,VIETNAM,140,OTHER FOOTWEAR,64059000,3.756
11446,2948551,1445,70910,CHINA,142,OTHER FOOTWEAR,64059000,70.91
11447,30778,27,1994,ITALY,523,OTHER FOOTWEAR,64059000,1.994
11448,197753,131,6353,Other Countries,997,OTHER FOOTWEAR,64059000,6.353
11449,0,291,7842,INDIA,131,FOOTWEAR PARTS OF OTHER MATERIALS,64069000,7.842
11450,0,43,3721,VIETNAM,140,FOOTWEAR PARTS OF OTHER MATERIALS,64069000,3.721
11451,0,603,16786,CHINA,142,FOOTWEAR PARTS OF OTHER MATERIALS,64069000,16.786
11452,0,89,2621,ITALY,523,FOOTWEAR PARTS OF OTHER MATERIALS,64069000,2.621
11453,0,213,2453,Other Countries,997,FOOTWEAR PARTS OF OTHER MATERIALS,64069000,2.453
11454,0,843,22504,CHINA,142,"HATS AND OTHER HEADGEAR, PLAITED OR MADE WITH STRIPS",65040000,22.504
11455,0,155,5573,Other Countries,997,"HATS AND OTHER HEADGEAR, PLAITED OR MADE WITH STRIPS",65040000,5.573
11456,0,277,1390,INDIA,131,EMBROIDERED SHAMAGH,65050010,1.39
11457,0,2289,52720,CHINA,142,EMBROIDERED SHAMAGH,65050010,52.72
11458,0,27,1722,EGYPT,214,EMBROIDERED SHAMAGH,65050010,1.722
11459,0,36,4767,SWITZERLAND,514,EMBROIDERED SHAMAGH,65050010,4.767
11460,0,610,106697,UNITED KINGDOM,521,EMBROIDERED SHAMAGH,65050010,106.697
11461,0,2,1284,ITALY,523,EMBROIDERED SHAMAGH,65050010,1.284
11462,0,89,507,Other Countries,997,EMBROIDERED SHAMAGH,65050010,0.507
11463,0,367,7931,CHINA,142,ORDINARY GHUTRAHS,65050030,7.931
11464,0,44,6816,SWITZERLAND,514,ORDINARY GHUTRAHS,65050030,6.816
11465,0,6,1103,Other Countries,997,ORDINARY GHUTRAHS,65050030,1.103
11466,0,162,1138,SYRIA,110,TAQIAHS,65050040,1.138
11467,0,648,13935,CHINA,142,TAQIAHS,65050040,13.935
11468,0,145,1189,TURKEY,525,TAQIAHS,65050040,1.189
11469,0,73,1834,Other Countries,997,TAQIAHS,65050040,1.834
11470,0,292,8932,CHINA,142,OTHER KNITTED HEADGEAR,65050090,8.932
11471,0,40,3625,Other Countries,997,OTHER KNITTED HEADGEAR,65050090,3.625
11472,0,8,1162,CHINA,142,MILITARY HELMETS,65061030,1.162
11473,0,4,2867,U.S.A,410,MILITARY HELMETS,65061030,2.867
11474,0,23,6019,CROATIA,548,MILITARY HELMETS,65061030,6.019
11475,0,49,12802,MACEDONIA,554,MILITARY HELMETS,65061030,12.802
11476,0,1,164,Other Countries,997,MILITARY HELMETS,65061030,0.164
11477,0,152,2691,CHINA,142,CONSTRUCTION WORKERS' HELMETS,65061050,2.691
11478,0,114,5846,U.S.A,410,CONSTRUCTION WORKERS' HELMETS,65061050,5.846
11479,0,180,3381,Other Countries,997,CONSTRUCTION WORKERS' HELMETS,65061050,3.381
11480,0,33,1093,BANGLADESH,130,OTHER SAFETY HEADGEAR,65061090,1.093
11481,0,129,7408,INDIA,131,OTHER SAFETY HEADGEAR,65061090,7.408
11482,0,398,24062,CHINA,142,OTHER SAFETY HEADGEAR,65061090,24.062
11483,0,14,1037,U.S.A,410,OTHER SAFETY HEADGEAR,65061090,1.037
11484,0,3,1001,ITALY,523,OTHER SAFETY HEADGEAR,65061090,1.001
11485,0,59,3654,Other Countries,997,OTHER SAFETY HEADGEAR,65061090,3.654
11486,0,32,1541,PAKISTAN,129,OTHER RUBBER OR PLASTIC HEADGEAR,65069190,1.541
11487,0,104,6579,INDIA,131,OTHER RUBBER OR PLASTIC HEADGEAR,65069190,6.579
11488,0,380,10660,CHINA,142,OTHER RUBBER OR PLASTIC HEADGEAR,65069190,10.66
11489,0,78,1781,EGYPT,214,OTHER RUBBER OR PLASTIC HEADGEAR,65069190,1.781
11490,0,15,1933,U.S.A,410,OTHER RUBBER OR PLASTIC HEADGEAR,65069190,1.933
11491,0,68,2412,Other Countries,997,OTHER RUBBER OR PLASTIC HEADGEAR,65069190,2.412
11492,0,9210,143551,CHINA,142,"ARTIFICIAL FLOWERS, ETC., OF PLASTICS",67021000,143.551
11493,0,142,4725,Other Countries,997,"ARTIFICIAL FLOWERS, ETC., OF PLASTICS",67021000,4.725
11494,0,783,10797,CHINA,142,"ARTIFICAL FLOWERS, ETC., OF OTHER MATERIALS",67029090,10.797
11495,0,35,1914,Other Countries,997,"ARTIFICAL FLOWERS, ETC., OF OTHER MATERIALS",67029090,1.914
11496,0,4475,4928,SULTANATE OF OMAN,119,"CURBSTONES, FLAGSTONES OF MARBLE",68010040,4.928
11497,0,29643,12863,EGYPT,214,"CURBSTONES, FLAGSTONES OF MARBLE",68010040,12.863
11498,0,659,1884,ITALY,523,"CURBSTONES, FLAGSTONES OF MARBLE",68010040,1.884
11499,0,1343,2509,Other Countries,997,"CURBSTONES, FLAGSTONES OF MARBLE",68010040,2.509
11500,0,10553,3276,UNITED ARAB EMIRATES,120,"TILES, CUBES AND SIMILAR ARTICLES, LESS THAN 7 CM SQ",68021000,3.276
11501,0,3756,5375,CHINA,142,"TILES, CUBES AND SIMILAR ARTICLES, LESS THAN 7 CM SQ",68021000,5.375
11502,0,193,1255,ITALY,523,"TILES, CUBES AND SIMILAR ARTICLES, LESS THAN 7 CM SQ",68021000,1.255
11503,0,4485,3306,Other Countries,997,"TILES, CUBES AND SIMILAR ARTICLES, LESS THAN 7 CM SQ",68021000,3.306
11504,0,853,1746,JORDAN,112,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,1.746
11505,0,117330,130316,SULTANATE OF OMAN,119,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,130.316
11506,0,732,6674,UNITED ARAB EMIRATES,120,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,6.674
11507,0,8548,5323,PAKISTAN,129,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,5.323
11508,0,33912,37411,INDIA,131,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,37.411
11509,0,10474,23529,VIETNAM,140,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,23.529
11510,0,47978,59168,CHINA,142,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,59.168
11511,0,221701,79261,EGYPT,214,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,79.261
11512,0,26441,51579,PORTUGAL,515,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,51.579
11513,0,39,1735,FRANCE,522,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,1.735
11514,0,63073,156069,ITALY,523,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,156.069
11515,0,11466,34008,GREECE,524,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,34.008
11516,0,360904,487630,TURKEY,525,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,487.63
11517,0,29402,62310,SPAIN,526,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,62.31
11518,0,708,1309,Other Countries,997,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100,1.309
11519,0,126509,124850,INDIA,131,GRANITE BUILDING STONE,68022300,124.85
11520,0,76737,61589,CHINA,142,GRANITE BUILDING STONE,68022300,61.589
11521,0,5035,2555,EGYPT,214,GRANITE BUILDING STONE,68022300,2.555
